word,synset_difficulty,syllable_difficulty,frequency_difficulty,word_difficulty,word_difficulty_class
beating,5.390300677222082,-0.22548916358378593,-0.4240143564036114,2.990494096645771,hard
moet,-0.5474026753548172,-1.1714702631029321,-0.4098377635893702,-1.3427903740247402,easy
sarcastic,-0.3098945412517413,0.7204919359353601,-0.4233999169457015,-0.008075829017174579,medium
one,1.5901705315728665,-1.1714702631029321,-0.4241201058667741,-0.0034188325723439337,medium
lyquin,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
lotus,0.1651217269544106,-0.22548916358378593,-0.42343276777364547,-0.3051810923855627,medium
irishman,-0.3098945412517413,0.7204919359353601,-0.42162677289022593,-0.0069573300275457455,medium
cheerio,-0.3098945412517413,-0.22548916358378593,-0.4104499056813379,-0.5966316918544803,medium
-f-,-0.5474026753548172,-1.1714702631029321,-0.42409715471455944,-1.3517851956902414,easy
ratio,-0.07238640714866534,-0.22548916358378593,-0.42399839429397845,-0.45535798291632085,medium
dads,-0.3098945412517413,-1.1714702631029321,-0.4234488837018817,-1.201556173026789,easy
rounds,4.440268140809779,-1.1714702631029321,-0.4239775389250583,1.7945122195667096,hard
tagging,0.6401379951605626,-0.22548916358378593,-0.4228947029851794,-0.005201494379673567,medium
derive,0.6401379951605626,-0.22548916358378593,-0.42323525789881544,-0.005416316365309072,medium
futuristic,-0.3098945412517413,1.6664730354545063,-0.4228947029851794,0.5889675877629647,hard
succumbed,-0.07238640714866534,0.7204919359353601,-0.42214248057700576,0.1425374550564656,medium
overpade,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
jordi,-0.5474026753548172,-0.22548916358378593,-0.41957844234183156,-0.7522100647467398,easy
revolvers,-0.07238640714866534,0.7204919359353601,-0.4192550682019587,0.1443588343257691,medium
readjusted,-0.07238640714866534,0.7204919359353601,-0.403466788339634,0.15431807876473888,medium
ohh,-0.5474026753548172,-1.1714702631029321,-0.4233999169457015,-1.35134537821597,easy
youngin',-0.5474026753548172,-0.22548916358378593,-0.37728671673046554,-0.7255324509229236,easy
sorts,0.8776461292636385,-1.1714702631029321,-0.42394387109310194,-0.4527679439386915,medium
rides,3.4902356043974745,-0.22548916358378593,-0.4238714532611809,1.7920234926355536,hard
y-yo,-0.5474026753548172,-0.22548916358378593,-0.42399234285000276,-0.7549943524888812,easy
ignore,0.6401379951605626,-0.22548916358378593,-0.4240260177656366,-0.00591512756417766,medium
'preciate,-0.5474026753548172,-0.22548916358378593,-0.3454650130048171,-0.705459325247943,easy
reverence,0.4026298610574866,0.7204919359353601,-0.4223926345103221,0.4420198448173744,hard
sermons,-0.07238640714866534,-0.22548916358378593,-0.42283997848346416,-0.45462725440634494,medium
klioas,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
vespertine,-0.5474026753548172,0.7204919359353601,-0.32121977400307206,-0.0934407044281924,medium
purple-lined,-0.5474026753548172,1.6664730354545063,-0.4237448575496386,0.4386112169869926,hard
terminator,-0.3098945412517413,1.6664730354545063,-0.42261875232276264,0.5891416573971534,hard
silky,-0.3098945412517413,-0.22548916358378593,-0.4225445022364766,-0.6042609614477299,medium
fleet,1.1151542633667144,-1.1714702631029321,-0.4239869289629529,-0.3029750114249491,medium
copa,-0.5474026753548172,-0.22548916358378593,-0.42162677289022593,-0.753502151332559,easy
analyzed,0.6401379951605626,1.6664730354545063,-0.42375954444938463,1.187702419549114,hard
forbid,-0.07238640714866534,-0.22548916358378593,-0.4234930006587885,-0.45503918069121163,medium
chaos,0.4026298610574866,-0.22548916358378593,-0.4239667354090655,-0.15569782567426432,medium
bluer,1.3526623974697904,-1.1714702631029321,-0.4069297831923977,-0.14239527316060907,medium
unstable,0.8776461292636385,0.7204919359353601,-0.4237336891871807,0.7408140945618705,hard
'lex,-0.5474026753548172,-1.1714702631029321,-0.42321283914095903,-1.3512273695663397,easy
rm,-0.5474026753548172,-1.1714702631029321,-0.42361032539287863,-1.351478103831156,easy
sunshine's,-0.5474026753548172,0.7204919359353601,-0.3739297082411924,-0.12669012260528878,medium
supastar,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
ambushed,-0.07238640714866534,0.7204919359353601,-0.4223499831948799,0.1424065624379438,medium
mushroom,1.1151542633667144,-0.22548916358378593,-0.4234488837018817,0.2940891153343816,hard
sanremo,-0.5474026753548172,0.7204919359353601,-0.38133499246163216,-0.13136137471980164,medium
goget,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
contented,0.1651217269544106,0.7204919359353601,-0.42097655945051377,0.2930930113298041,hard
stake,1.8276786656759423,-1.1714702631029321,-0.4239174802875858,0.14652907702217788,medium
marasa,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
tsk,-0.3098945412517413,-1.1714702631029321,-0.42130918248553356,-1.200206449838082,easy
das,-0.07238640714866534,-1.1714702631029321,-0.42358655171592186,-1.0518229205770306,easy
shred,0.1651217269544106,-1.1714702631029321,-0.42274807743718346,-0.9014739177234432,easy
cleave,0.1651217269544106,-1.1714702631029321,-0.42007178934883094,-0.8997857156207804,easy
irdis,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
forefathers,-0.07238640714866534,1.6664730354545063,-0.42067456476930337,0.7401881440094775,hard
t-t-totally,-0.5474026753548172,2.6124541349736523,-0.4240572816771967,1.0351388677905458,hard
lalove,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
wayrun,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
ooooooh,-0.5474026753548172,-1.1714702631029321,-0.40253501582554446,-1.3381838018908347,easy
ro,-0.3098945412517413,-1.1714702631029321,-0.42343276777364547,-1.2015460071018074,easy
stba,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
toddling,-0.3098945412517413,-0.22548916358378593,-0.38133499246163216,-0.578266009202352,medium
songwriting,-0.5474026753548172,0.7204919359353601,-0.42227004978987565,-0.15718320240529027,medium
drawings,0.8776461292636385,-0.22548916358378593,-0.423860107664988,0.14400962191229086,medium
chunk,0.4026298610574866,-1.1714702631029321,-0.42346426222777367,-0.7521055935647939,easy
evening,0.8776461292636385,-0.22548916358378593,-0.42408142566035895,0.14387001455583007,medium
dark,3.2527274702943982,-1.1714702631029321,-0.42409497979305344,1.0453376708296034,hard
foamin',-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
sneakers,-0.07238640714866534,-0.22548916358378593,-0.4232744419670756,-0.45490131390306177,medium
compelled,-0.07238640714866534,0.7204919359353601,-0.4235743362746109,0.1416342407089793,medium
mine,0.4026298610574866,-1.1714702631029321,-0.42409497979305344,-0.7525034501051737,easy
expulsion,0.1651217269544106,0.7204919359353601,-0.4230044137977779,0.2918138411284179,hard
spr'n,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
ballerina,-0.3098945412517413,1.6664730354545063,-0.4218443570929405,0.5896301457855925,hard
magdalene,-0.5474026753548172,0.7204919359353601,-0.4207514236562599,-0.15622525328049816,medium
breadth,-0.07238640714866534,-1.1714702631029321,-0.4231482066825353,-1.05154641259933,easy
comparable,-0.07238640714866534,1.6664730354545063,-0.4238818534698067,0.7381649868046903,hard
servin',-0.5474026753548172,-0.22548916358378593,-0.382270548291231,-0.7286762510828612,easy
t-t-t-tongues,-0.5474026753548172,2.6124541349736523,-0.42306983541745363,1.0357617487349478,hard
atlonglastaap,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
separate's,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
parson's,-0.5474026753548172,-0.22548916358378593,-0.39503347611695877,-0.7367271039358481,easy
businessman,-0.3098945412517413,0.7204919359353601,-0.4237988990202135,-0.008327506846645686,medium
globe,0.1651217269544106,-1.1714702631029321,-0.4239707756074727,-0.9022451955357937,easy
fantasizing,-0.07238640714866534,1.6664730354545063,-0.4172527862185489,0.7423466013778643,hard
who'd-a,-0.5474026753548172,-0.22548916358378593,-0.4234488837018817,-0.7546515385442384,easy
fibula,-0.3098945412517413,0.7204919359353601,-0.41675967801392855,-0.003887167349699352,medium
braggadocio,-0.3098945412517413,1.6664730354545063,-0.3915337191216401,0.6087500914218266,hard
eskimos,-0.07238640714866534,0.7204919359353601,-0.41936785653330516,0.14428768746420229,medium
fiendin',-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
snuffling,0.4026298610574866,-0.22548916358378593,-0.37285417886631905,-0.12345603309465623,medium
burglary,-0.3098945412517413,0.7204919359353601,-0.4230774780466878,-0.007872434610696363,medium
freakiest,-0.07238640714866534,-0.22548916358378593,-0.3832244065425674,-0.42963775789441205,medium
liberties,0.6401379951605626,0.7204919359353601,-0.4235352911862816,0.5911191505782136,hard
timey,-0.5474026753548172,-0.22548916358378593,-0.41442193578710157,-0.7489573412279319,easy
lil'mamaa,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
collett,-0.5474026753548172,-0.22548916358378593,-0.4148599616127185,-0.749233647849422,easy
wifed,-0.5474026753548172,-0.22548916358378593,-0.2609991238794859,-0.652178255752749,easy
supernova,-0.3098945412517413,1.6664730354545063,-0.4219960262104912,0.5895344729302401,hard
herwho,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
su,-0.5474026753548172,-1.1714702631029321,-0.42377605486343445,-1.3515826459549594,easy
speechless,-0.3098945412517413,-0.22548916358378593,-0.4225445022364766,-0.6042609614477299,medium
nbspby,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
delights,0.6401379951605626,-0.22548916358378593,-0.4227144419244095,-0.0050877857310626775,medium
fee,0.1651217269544106,-1.1714702631029321,-0.42403247234625313,-0.9022841138288542,easy
bis,-0.3098945412517413,-1.1714702631029321,-0.4228107429612106,-1.201153633948547,easy
wacky,-0.07238640714866534,-0.22548916358378593,-0.42264955348618355,-0.45450713434819134,medium
mountain,-0.07238640714866534,-0.22548916358378593,-0.42406761737495585,-0.45540164882484824,medium
buckwild,-0.5474026753548172,-0.22548916358378593,-0.3679381747373315,-0.7196353921128774,easy
sizzlewiggle,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
fearin',-0.5474026753548172,-0.22548916358378593,-0.24580142619105738,-0.642591550455625,easy
honeys',-0.5474026753548172,-0.22548916358378593,-0.4139763921027917,-0.7486762923423678,easy
rainin',-0.5474026753548172,-0.22548916358378593,-0.3850073677426132,-0.7304026363597452,easy
disarmingly,-0.5474026753548172,1.6664730354545063,-0.3867875756703247,0.4619238645487011,hard
dummo,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
feelin's,-0.5474026753548172,-0.22548916358378593,-0.22612477483905077,-0.6301795218962222,easy
gwen,-0.5474026753548172,-1.1714702631029321,-0.4231707492403061,-1.3512008192636678,easy
precocious,-0.07238640714866534,0.7204919359353601,-0.4201611529840262,0.143787276188611,medium
-m-,-0.5474026753548172,-1.1714702631029321,-0.42410936096782886,-1.3517928953928724,easy
nuclear,0.4026298610574866,0.7204919359353601,-0.42406761737495585,0.44096326589139656,hard
decked,0.1651217269544106,-0.22548916358378593,-0.42162677289022593,-0.3040418710988648,medium
charmed,0.8776461292636385,-0.22548916358378593,-0.4225090934362039,0.14486184147403644,medium
amil,-0.5474026753548172,-0.22548916358378593,-0.37833246006815957,-0.7261921056548727,easy
joneses,0.8776461292636385,0.7204919359353601,-0.41163870336718833,0.748443609703328,hard
alasalah,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
trois,-0.5474026753548172,-1.1714702631029321,-0.4196837584946937,-1.3490012260530833,easy
stockman,-0.3098945412517413,-0.22548916358378593,-0.4177127165433302,-0.6012130717970282,medium
cougar,-0.3098945412517413,-0.22548916358378593,-0.4229253496178351,-0.6045011999156292,easy
inconsistency,-0.07238640714866534,2.6124541349736523,-0.4224332798850028,1.3358034746865584,hard
struggled,0.4026298610574866,-0.22548916358378593,-0.42383964132610913,-0.15561765474684558,medium
their,-0.5474026753548172,-1.1714702631029321,-0.4241197375055008,-1.351799440911194,easy
demands,2.0651867997790183,-0.22548916358378593,-0.4240093734380456,0.8930159321424216,hard
woh,-0.5474026753548172,-1.1714702631029321,-0.41418700844118256,-1.3455338769890808,easy
skin's,-0.5474026753548172,-1.1714702631029321,-0.41658578665043194,-1.3470470259039158,easy
oh-way-oh,-0.5474026753548172,0.7204919359353601,-0.42409695367125677,-0.1583356130845939,medium
wearing,2.3026949338820946,-0.22548916358378593,-0.42408052955079534,1.0427911402889898,hard
dwayne,-0.5474026753548172,-1.1714702631029321,-0.42283997848346416,-1.35099216912259,easy
introibo,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
canvas,1.8276786656759423,-0.22548916358378593,-0.4238063168263932,0.7433239268096907,hard
illuminati,-0.5474026753548172,2.6124541349736523,-0.4217888723981637,1.0365697800048286,hard
sauna,-0.3098945412517413,-0.22548916358378593,-0.4225090934362039,-0.6042386255821206,medium
prohibits,-0.3098945412517413,0.7204919359353601,-0.4230298793683786,-0.007842409371950458,medium
lamps,-0.07238640714866534,-1.1714702631029321,-0.42358655171592186,-1.0518229205770306,easy
clown's,-0.5474026753548172,-1.1714702631029321,-0.3962478129392126,-1.334217835304963,easy
fiddler,0.1651217269544106,-0.22548916358378593,-0.41988039013017037,-0.3029402531301525,medium
yosemite,-0.3098945412517413,0.7204919359353601,-0.42261875232276264,-0.007583070496628672,medium
'boom,-0.5474026753548172,-1.1714702631029321,-0.4239869289629529,-1.3517156653035691,easy
you'll,-0.5474026753548172,-1.1714702631029321,-0.42410378431490325,-1.3517893776410892,easy
mile,1.3526623974697904,-1.1714702631029321,-0.42404727771617595,-0.1531929859977017,medium
congressional,-0.3098945412517413,1.6664730354545063,-0.42393586866855765,0.5883108206146336,hard
snare,1.1151542633667144,-1.1714702631029321,-0.4225090934362039,-0.30204279300851417,medium
famished,0.4026298610574866,0.7204919359353601,-0.41245056520142764,0.4482913005642882,hard
deliah,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
who-who,-0.5474026753548172,-0.22548916358378593,-0.4241184451752437,-0.7550738978156901,easy
bitterer,1.1151542633667144,0.7204919359353601,2.446825332260101,2.701382364492564,hard
masterful,-0.3098945412517413,0.7204919359353601,-0.42162677289022593,-0.0069573300275457455,medium
piercin',-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
dichotomy,-0.3098945412517413,1.6664730354545063,-0.4217888723981637,0.5896651455222782,hard
soles,1.3526623974697904,-0.22548916358378593,-0.42222104835297974,0.4446837270894196,hard
sock,0.1651217269544106,-1.1714702631029321,-0.4234158601024351,-0.9018951549230205,easy
zilla,-0.5474026753548172,-0.22548916358378593,-0.41163870336718833,-0.7472016786578424,easy
a-root,-0.5474026753548172,-0.22548916358378593,-0.4240093734380456,-0.7550050953811239,easy
percolate,1.1151542633667144,0.7204919359353601,-0.4039031465944717,0.9031432911027893,hard
obsession,-0.07238640714866534,0.7204919359353601,-0.42375954444938463,0.14151741142163754,medium
funds,1.8276786656759423,-1.1714702631029321,-0.42406888099201295,0.1464335734817814,medium
standing,4.440268140809779,-0.22548916358378593,-0.42408142566035895,2.3911714157243016,hard
scrantones,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
indicud,-0.5474026753548172,0.7204919359353601,-0.2899647047074625,-0.07372501166202161,medium
preg',-0.5474026753548172,-1.1714702631029321,-0.39703667896174283,-1.3347154518671525,easy
doot,-0.5474026753548172,-1.1714702631029321,-0.4087684244625816,-1.3421158350727638,easy
michael's,-0.5474026753548172,-0.22548916358378593,-0.4231482066825353,-0.7544618715280108,easy
butnorius,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
securing,0.8776461292636385,0.7204919359353601,-0.4237837572014658,0.7407825116663818,hard
lashings,0.1651217269544106,-0.22548916358378593,-0.40843284731272295,-0.29571914493225504,medium
towards,-0.5474026753548172,-0.22548916358378593,-0.42409611453429763,-0.7550598116509146,easy
elois,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
staller,-0.5474026753548172,-0.22548916358378593,-0.3277805954669827,-0.6943039974632882,easy
afrika,-0.5474026753548172,0.7204919359353601,-0.41605662285702005,-0.15326377367919752,medium
it's-a,-0.5474026753548172,-0.22548916358378593,-0.42411961430078765,-0.7550746352998982,easy
repeating,1.1151542633667144,0.7204919359353601,-0.42370626236419207,0.8906514888087033,hard
grows,1.8276786656759423,-1.1714702631029321,-0.4239309627576892,0.14652057228216997,medium
whoops,0.1651217269544106,-1.1714702631029321,-0.42305420935054666,-0.9016670256859535,easy
harrington,-0.5474026753548172,0.7204919359353601,-0.4228947029851794,-0.1575772335420488,medium
jaden,-0.5474026753548172,-0.22548916358378593,-0.4191367971045052,-0.751931475000916,easy
vs,0.4026298610574866,-1.1714702631029321,-0.42408052955079534,-0.7524943348946439,easy
firing,2.5402030679851704,-0.22548916358378593,-0.4239667354090655,1.1926830150268184,hard
springfield,0.1651217269544106,-0.22548916358378593,-0.42365584711085885,-0.305321810796179,medium
bobber,-0.3098945412517413,-0.22548916358378593,-0.3875950433010766,-0.5822148482813438,medium
drank,0.6401379951605626,-1.1714702631029321,-0.4237988990202135,-0.6024965889892838,medium
unheilig,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
headbanging,-0.5474026753548172,0.7204919359353601,-0.39937154103992173,-0.1427388267090578,medium
cosquilleo,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
checker,0.6401379951605626,-0.22548916358378593,-0.4217306157785853,-0.004467188353947897,medium
autographed,-0.07238640714866534,1.6664730354545063,-0.42050982572103424,0.740292061375059,hard
boutte,-0.5474026753548172,-1.1714702631029321,-0.3189582068587744,-1.285463564018982,easy
forty-one,-0.3098945412517413,0.7204919359353601,-0.42393938509916446,-0.008416125443018788,medium
supersport,-0.5474026753548172,0.7204919359353601,-0.4182739377013493,-0.15466245553215396,medium
relationship's,-0.5474026753548172,1.6664730354545063,-0.39225707894288264,0.4584737027498128,hard
torgantruce,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
upnever,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
closely,0.1651217269544106,-1.1714702631029321,-0.4240363928820352,-0.9022865869022052,easy
spitta,-0.5474026753548172,-0.22548916358378593,-0.35989409000086103,-0.71456118473393,easy
ri-dic-dic-diculous-ulous-ulous,-0.5474026753548172,7.342359632569383,0.17901892331136526,4.3991828819412975,hard
nwts,-0.5474026753548172,-1.1714702631029321,-0.3233861172676099,-1.2882566892042457,easy
readily,-0.07238640714866534,0.7204919359353601,-0.4237837572014658,0.14150213802145592,medium
oneohtrix,-0.5474026753548172,0.7204919359353601,-0.31153494529102077,-0.08733151600906403,medium
rover,-0.07238640714866534,-0.22548916358378593,-0.42362187085937936,-0.4551204719933532,medium
havens,-0.07238640714866534,-0.22548916358378593,-0.42125300073562183,-0.453626189094114,medium
lack,-0.07238640714866534,-1.1714702631029321,-0.4240865729159112,-1.0521383338708654,easy
wreckage,-0.3098945412517413,-0.22548916358378593,-0.42264955348618355,-0.6043272277594228,medium
don'twe,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
sighed,-0.07238640714866534,-0.22548916358378593,-0.4219960262104912,-0.4540948894460925,medium
ssugar's,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
strange,0.1651217269544106,-1.1714702631029321,-0.4240553838577224,-0.9022985664066637,easy
kaytranada,-0.5474026753548172,1.6664730354545063,-0.3654105185097481,0.4754085088230942,hard
gid,-0.5474026753548172,-1.1714702631029321,-0.41076783994615845,-1.3433770660434357,easy
scalding,0.4026298610574866,-0.22548916358378593,-0.41708444570751774,-0.15135647841951494,medium
honesty,-0.07238640714866534,0.7204919359353601,-0.4238272558763825,0.1414746990642013,medium
flown,2.7777112020882466,-1.1714702631029321,-0.42369644566951553,0.7459488792692082,hard
fagged,0.4026298610574866,-0.22548916358378593,-0.3299916885332497,-0.09641838097470182,medium
thebeat,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
watched,1.1151542633667144,-0.22548916358378593,-0.42406639541666175,0.29369958904240745,hard
tortured,0.1651217269544106,0.7204919359353601,-0.42364504749651866,0.2914097294926199,medium
mkto,-0.5474026753548172,-1.1714702631029321,-0.27459262014524677,-1.2574777589400699,easy
ghetto-u-t,-0.5474026753548172,1.6664730354545063,-0.42350247393797136,0.4387641125308798,hard
slowdive,-0.5474026753548172,-0.22548916358378593,-0.3692272662325044,-0.7204485508240591,easy
accordingly,-0.07238640714866534,1.6664730354545063,-0.42384768163872244,0.7381865423903313,hard
getcha,-0.5474026753548172,-0.22548916358378593,-0.4087684244625816,-0.7453911071789816,easy
narrower,0.6401379951605626,0.7204919359353601,-0.42264955348618355,0.5916778737792848,hard
streetlights,-0.3098945412517413,-0.22548916358378593,-0.4139763921027917,-0.5988561989311363,medium
almost,-0.3098945412517413,-0.22548916358378593,-0.42410936096782886,-0.6052480740878587,easy
slight,0.6401379951605626,-1.1714702631029321,-0.42394814090758337,-0.6025907307482221,medium
speedy,-0.07238640714866534,-0.22548916358378593,-0.4234789528303423,-0.4550303193232506,medium
bedrooms,-0.3098945412517413,-0.22548916358378593,-0.4235743362746109,-0.6049105805960341,easy
lite,-0.3098945412517413,-1.1714702631029321,-0.4232744419670756,-1.2014461352080752,easy
ohoho,-0.5474026753548172,0.7204919359353601,-0.27141116357240913,-0.062021440849762764,medium
casbah,-0.3098945412517413,-0.22548916358378593,-0.4060648123307011,-0.5938655756627534,medium
fragrant,-0.3098945412517413,-0.22548916358378593,-0.4223499831948799,-0.6041382588670695,medium
dc,-0.07238640714866534,-1.1714702631029321,-0.4240419918145108,-1.0521102121191561,easy
cushats,-0.3098945412517413,-0.22548916358378593,2.446825332260101,1.205737076131394,hard
clearer,3.4902356043974745,-0.22548916358378593,-0.42358655171592186,1.7922032084852226,hard
dickersonjake,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
afloat,0.1651217269544106,-0.22548916358378593,-0.422780141931145,-0.3047694161073786,medium
indicative,0.1651217269544106,1.6664730354545063,-0.4233495266871801,0.8883208718661724,hard
xross,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
trinidad,-0.3098945412517413,0.7204919359353601,-0.4234789528303423,-0.008125684840700129,medium
zumba,-0.5474026753548172,-0.22548916358378593,-0.41936785653330516,-0.7520772272520424,easy
industrial,0.4026298610574866,1.6664730354545063,-0.4240651162918427,1.0376895714680108,hard
gobbless,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
moreberriesand,-0.5474026753548172,2.6124541349736523,2.446825332260101,2.846091166401508,hard
develop,4.440268140809779,0.7204919359353601,-0.42406999552185987,2.9879033537476407,hard
uh-ohhhhhhhhhhhhhh,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
agn,-0.5474026753548172,-1.1714702631029321,-0.40808227230141797,-1.341683010398072,easy
keith,-0.5474026753548172,-1.1714702631029321,-0.4239271093090521,-1.3516779310753535,easy
furnish,-0.07238640714866534,-0.22548916358378593,-0.42204218956005224,-0.4541240092796911,medium
willing,0.8776461292636385,-0.22548916358378593,-0.42406639541666175,0.14387949563117602,medium
inverness,-0.5474026753548172,0.7204919359353601,-0.4226863232408671,-0.15744578763230857,medium
informed,0.4026298610574866,-0.22548916358378593,-0.4240192760683222,-0.15573096831380992,medium
laugh,0.4026298610574866,-1.1714702631029321,-0.42405825885874626,-0.7524802865456232,easy
ignite,0.1651217269544106,-0.22548916358378593,-0.42283997848346416,-0.30480716099511357,medium
leastbeneficial,-0.5474026753548172,2.6124541349736523,2.446825332260101,2.846091166401508,hard
hiking,0.1651217269544106,-0.22548916358378593,-0.4237336891871807,-0.3053709135656058,medium
cops',-0.5474026753548172,-1.1714702631029321,-0.4240119217585788,-1.3517314307550954,easy
appreciation,0.6401379951605626,2.6124541349736523,-0.4239035996040824,1.7843362774741063,hard
argentina,-0.07238640714866534,1.6664730354545063,-0.42394814090758337,0.7381231726994295,hard
collopy,-0.5474026753548172,0.7204919359353601,-0.1980623065230492,-0.0157529934290399,medium
maana,-0.5474026753548172,-0.22548916358378593,-0.22612477483905077,-0.6301795218962222,easy
howes,0.4026298610574866,-0.22548916358378593,-0.4186630060432777,-0.1523522340295362,medium
togetherness,-0.3098945412517413,1.6664730354545063,-0.41957844234183156,0.5910594844520555,hard
neverland,-0.5474026753548172,0.7204919359353601,-0.41947553471371674,-0.15542042273742626,medium
body-ody-ody-ody-ody-ody-ody-ody,-0.5474026753548172,13.018246229684259,-0.12537535468477595,7.787519386908428,hard
solely,-0.3098945412517413,-0.22548916358378593,-0.42393938509916446,-0.6051408533368006,easy
wax,0.4026298610574866,-1.1714702631029321,-0.42377605486343445,-0.7523022723100337,easy
bitch,0.8776461292636385,-1.1714702631029321,-0.42407115043413596,-0.4528482317268763,medium
repetitive,-0.07238640714866534,1.6664730354545063,-0.4233304025576485,0.7385128419528235,hard
lambo'd,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
fang,0.4026298610574866,-1.1714702631029321,-0.4228107429612106,-0.7516933537148526,easy
silhouette's,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
preliminary,0.1651217269544106,2.6124541349736523,-0.42392309641836384,1.4846837920642797,hard
quacknostrum,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
rack,3.7277437385005503,-1.1714702631029321,-0.42375954444938463,1.3451894502137764,hard
trippin',-0.5474026753548172,-0.22548916358378593,-0.4185355802138925,-0.7515522274814482,easy
motiv,-0.5474026753548172,-0.22548916358378593,-0.3793325235096672,-0.7268229455155354,easy
heck,-0.5474026753548172,-1.1714702631029321,-0.42384768163872244,-1.3516278281134775,easy
exchange,3.4902356043974745,-0.22548916358378593,-0.42408052955079534,1.791891607345147,hard
stairways,-0.3098945412517413,-0.22548916358378593,-0.4148599616127185,-0.5994135544381906,medium
introchorus,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
contradict,0.4026298610574866,0.7204919359353601,-0.42283997848346416,0.44173766030989975,hard
swittel,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
upsets,2.3026949338820946,-0.22548916358378593,-0.42274807743718346,1.0436316508714216,hard
likin',-0.5474026753548172,-0.22548916358378593,-0.382270548291231,-0.7286762510828612,easy
convinced,0.1651217269544106,-0.22548916358378593,-0.4240067032903088,-0.3055431308186599,medium
conclusium,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
greets,0.4026298610574866,-1.1714702631029321,-0.4219477661153028,-0.751148988057003,easy
ni-night,-0.5474026753548172,-0.22548916358378593,-0.42377688216041365,-0.7548584399199809,easy
beaks,0.6401379951605626,-1.1714702631029321,-0.41891065000994476,-0.5994130822870756,medium
craven,-0.07238640714866534,-0.22548916358378593,-0.42227004978987565,-0.4542677434766093,medium
towns,0.4026298610574866,-1.1714702631029321,-0.4240039023651635,-0.7524459984780721,easy
true,3.0152193361913224,-1.1714702631029321,-0.424109641080676,0.8955083290804596,hard
speculating,0.4026298610574866,1.6664730354545063,-0.4216693741913087,1.0392008052059485,hard
comes,4.677776274912854,-1.1714702631029321,-0.42410854223947125,1.9442496761079378,hard
